batch_id,production_date,product_id,machine_id,planned_units,loads_used,scheduled_start_ts,scheduled_end_ts,planned_production_minutes,actual_start_ts,actual_end_ts,run_time_minutes,good_units,scrap_units
B6e19f3a77840,2021-01-15,4,1,48,0.5333,2021-01-15 03:06:40.000000000,2021-01-15 03:25:29.411764705,18.82,2021-01-15 03:06:40.000000000,2021-01-15 03:25:29.411764705,7.63,19,1
B66eec61fbd2b,2021-01-15,6,1,46,0.5111,2021-01-15 03:25:29.411764705,2021-01-15 03:44:43.921568626,19.24,2021-01-15 03:25:29.411764705,2021-01-15 03:44:43.921568626,7.08,16,1
Ba57a7338f190,2021-01-15,5,1,38,0.4222,2021-01-15 03:44:43.921568627,2021-01-15 03:59:38.039215685,14.9,2021-01-15 03:44:43.921568627,2021-01-15 03:59:38.039215685,2.24,5,0
B5dfe4e027705,2021-01-15,21,2,16,0.0741,2021-01-15 02:11:59.609495287,2021-01-15 02:13:54.642352545,1.92,2021-01-15 02:11:59.609495287,2021-01-15 02:13:54.642352545,0.29,2,0
Bf4755569ad09,2021-01-15,7,1,14,0.5185,2021-01-15 03:59:38.039215686,2021-01-15 04:27:41.574640077,28.06,2021-01-15 03:59:38.039215686,2021-01-15 04:27:41.574640077,21.91,10,0
B44c0cc92234a,2021-01-15,13,1,14,0.5185,2021-01-15 04:27:41.574640077,2021-01-15 04:55:45.110064468,28.06,2021-01-15 04:27:41.574640077,2021-01-15 04:55:45.110064468,12.43,6,0
B0d2872bd5684,2021-01-15,10,1,10,0.3704,2021-01-15 04:55:45.110064468,2021-01-15 05:16:40.012025252,20.92,2021-01-15 04:55:45.110064468,2021-01-15 05:16:40.012025252,15.29,7,0
B8ce9161d811d,2021-01-15,26,2,10,0.0694,2021-01-15 02:13:54.642352545,2021-01-15 02:15:52.289411368,1.96,2021-01-15 02:13:54.642352545,2021-01-15 02:15:52.289411368,0.29,1,0
B62e4de06556b,2021-01-15,16,1,10,0.3704,2021-01-15 05:16:40.012025253,2021-01-15 05:37:34.913986037,20.92,2021-01-15 05:16:40.012025253,2021-01-15 05:37:34.913986037,17.92,8,1
B3c7c1fb4ceba,2021-01-15,20,3,8,0.0,2021-01-15 02:00:00.000000000,2021-01-15 02:09:24.705882352,9.41,2021-01-15 02:00:00.000000000,2021-01-15 02:09:24.705882352,9.41,8,0
B97fdf93a2cca,2021-01-16,1,1,570,6.3333,2021-01-16 02:00:00.000000000,2021-01-16 05:43:31.764705882,223.53,2021-01-16 02:00:00.000000000,2021-01-16 05:43:31.764705882,212.81,522,32
B3f6cb39fad10,2021-01-16,2,2,138,0.4792,2021-01-16 02:00:00.000000000,2021-01-16 02:11:16.470588235,11.27,2021-01-16 02:00:00.000000000,2021-01-16 02:11:16.470588235,9.66,118,5
B4ba6ee690bbb,2021-01-16,5,1,130,1.4444,2021-01-16 05:43:31.764705882,2021-01-16 06:34:30.588235293,50.98,2021-01-16 05:43:31.764705882,2021-01-16 06:34:30.588235293,45.74,116,8
B9bd58ca0b59e,2021-01-16,3,2,126,0.5833,2021-01-16 02:11:16.470588235,2021-01-16 02:25:41.180473874,14.41,2021-01-16 02:11:16.470588235,2021-01-16 02:25:41.180473874,11.41,103,5
Bb63a2d0a3671,2021-01-16,4,1,118,1.3111,2021-01-16 06:34:30.588235294,2021-01-16 07:20:47.058823529,46.27,2021-01-16 06:34:30.588235294,2021-01-16 07:20:47.058823529,35.98,81,5
B8dac96be9b24,2021-01-16,11,2,56,0.1296,2021-01-16 02:25:41.180473874,2021-01-16 02:27:58.435375834,2.29,2021-01-16 02:25:41.180473874,2021-01-16 02:27:58.435375834,0.34,7,1
B595448dc9490,2021-01-16,17,1,52,0.4815,2021-01-16 07:20:47.058823529,2021-01-16 07:36:38.686936209,15.86,2021-01-16 07:20:47.058823529,2021-01-16 07:36:38.686936209,7.72,25,1
Bf7c970b67a3d,2021-01-16,6,1,50,0.5556,2021-01-16 07:36:38.686936209,2021-01-16 07:57:33.588896993,20.92,2021-01-16 07:36:38.686936209,2021-01-16 07:57:33.588896993,8.25,20,1
B700565005f75,2021-01-16,7,1,36,1.3333,2021-01-16 07:57:33.588896994,2021-01-16 09:09:42.679988285,72.15,2021-01-16 07:57:33.588896994,2021-01-16 09:09:42.679988285,57.66,27,2
B75cc37271404,2021-01-16,13,1,32,1.1852,2021-01-16 09:09:42.679988285,2021-01-16 10:13:50.760958322,64.13,2021-01-16 09:09:42.679988285,2021-01-16 10:13:50.760958322,37.4,19,1
Bc1f28deb3295,2021-01-16,22,1,28,0.6222,2021-01-16 10:13:50.760958323,2021-01-16 10:41:39.842383996,27.82,2021-01-16 10:13:50.760958323,2021-01-16 10:41:39.842383996,14.27,13,1
Bfc71fffd0976,2021-01-16,10,1,26,0.963,2021-01-16 10:41:39.842383996,2021-01-16 11:36:02.587482035,54.38,2021-01-16 10:41:39.842383996,2021-01-16 11:36:02.587482035,38.54,19,1
B16eb4befad82,2021-01-16,25,1,26,0.5778,2021-01-16 11:36:02.587482035,2021-01-16 12:01:52.448805874,25.83,2021-01-16 11:36:02.587482035,2021-01-16 12:01:52.448805874,20.48,21,1
Bb10fb8d2bf71,2021-01-16,9,1,24,0.6667,2021-01-16 12:01:52.448805875,2021-01-16 12:34:01.967766078,32.16,2021-01-16 12:01:52.448805875,2021-01-16 12:34:01.967766078,19.58,15,0
B33546c78645b,2021-01-16,19,1,24,0.5333,2021-01-16 12:34:01.967766079,2021-01-16 12:57:52.608988085,23.84,2021-01-16 12:34:01.967766079,2021-01-16 12:57:52.608988085,8.78,8,0
B960ededeaaa6,2021-01-16,14,1,22,0.8148,2021-01-16 12:57:52.608988085,2021-01-16 13:43:53.393301810,46.01,2021-01-16 12:57:52.608988085,2021-01-16 13:43:53.393301810,36.09,17,1
B1dd013c008f2,2021-01-16,18,1,20,0.3704,2021-01-16 13:43:53.393301811,2021-01-16 13:58:42.320601138,14.82,2021-01-16 13:43:53.393301811,2021-01-16 13:58:42.320601138,5.65,7,0
B892af4601784,2021-01-16,23,2,18,0.0833,2021-01-16 02:27:58.435375835,2021-01-16 02:30:31.377024347,2.55,2021-01-16 02:27:58.435375835,2021-01-16 02:30:31.377024347,0.38,3,0
B23a1ae4051a7,2021-01-16,16,1,18,0.6667,2021-01-16 13:58:42.320601138,2021-01-16 14:36:21.144130549,37.65,2021-01-16 13:58:42.320601138,2021-01-16 14:36:21.144130549,23.33,11,0
Bba35bf8e6868,2021-01-16,27,2,16,0.0741,2021-01-16 02:30:31.377024348,2021-01-16 02:32:26.409881606,1.92,2021-01-16 02:30:31.377024348,2021-01-16 02:32:26.409881606,0.29,2,0
B78f86d22deab,2021-01-16,26,2,12,0.0833,2021-01-16 02:32:26.409881606,2021-01-16 02:34:47.586352194,2.35,2021-01-16 02:32:26.409881606,2021-01-16 02:34:47.586352194,0.35,1,0
B7ed9697da02c,2021-01-16,20,3,2,0.0,2021-01-16 02:00:00.000000000,2021-01-16 02:02:21.176470588,2.35,2021-01-16 02:00:00.000000000,2021-01-16 02:02:21.176470588,2.35,2,0
B9f23b9a45fb8,2021-01-18,1,1,160,1.7778,2021-01-18 02:00:00.000000000,2021-01-18 03:02:44.705882352,62.75,2021-01-18 02:00:00.000000000,2021-01-18 03:02:44.705882352,54.92,121,6
B241b53a9fb77,2021-01-18,5,1,54,0.6,2021-01-18 03:02:44.705882352,2021-01-18 03:23:55.294117646,21.18,2021-01-18 03:02:44.705882352,2021-01-18 03:23:55.294117646,16.84,45,1
B0ea28c06ccf7,2021-01-18,4,1,42,0.4667,2021-01-18 03:23:55.294117647,2021-01-18 03:40:23.529411764,16.47,2021-01-18 03:23:55.294117647,2021-01-18 03:40:23.529411764,4.11,10,1
B9b4f04947075,2021-01-18,2,2,32,0.1111,2021-01-18 02:00:00.000000000,2021-01-18 02:02:36.862745098,2.61,2021-01-18 02:00:00.000000000,2021-01-18 02:02:36.862745098,2.61,30,1
Be65d20bdcb31,2021-01-18,3,2,28,0.1296,2021-01-18 02:02:36.862745098,2021-01-18 02:05:49.020497462,3.2,2021-01-18 02:02:36.862745098,2021-01-18 02:05:49.020497462,0.48,4,0
B4dcc4c920847,2021-01-18,24,2,16,0.0741,2021-01-18 02:05:49.020497462,2021-01-18 02:07:44.053354720,1.92,2021-01-18 02:05:49.020497462,2021-01-18 02:07:44.053354720,0.29,2,0
Bf28ae36515c9,2021-01-18,9,1,14,0.3889,2021-01-18 03:40:23.529411764,2021-01-18 03:59:09.082138549,18.76,2021-01-18 03:40:23.529411764,2021-01-18 03:59:09.082138549,14.41,9,1
B583da5886302,2021-01-18,7,1,14,0.5185,2021-01-18 03:59:09.082138550,2021-01-18 04:27:12.617562941,28.06,2021-01-18 03:59:09.082138550,2021-01-18 04:27:12.617562941,24.87,13,0
B9cccfd7ff48f,2021-01-18,21,2,12,0.0556,2021-01-18 02:07:44.053354720,2021-01-18 02:09:10.327997663,1.44,2021-01-18 02:07:44.053354720,2021-01-18 02:09:10.327997663,0.22,1,0
B8e1b6eb2504b,2021-01-18,10,1,10,0.3704,2021-01-18 04:27:12.617562941,2021-01-18 04:48:07.519523725,20.92,2021-01-18 04:27:12.617562941,2021-01-18 04:48:07.519523725,10.92,5,0
Bb467e0660522,2021-01-18,14,1,10,0.3704,2021-01-18 04:48:07.519523725,2021-01-18 05:09:02.421484509,20.92,2021-01-18 04:48:07.519523725,2021-01-18 05:09:02.421484509,17.6,8,0
B05eb3255e7b1,2021-01-18,20,3,10,0.0,2021-01-18 02:00:00.000000000,2021-01-18 02:11:45.882352941,11.76,2021-01-18 02:00:00.000000000,2021-01-18 02:11:45.882352941,11.76,10,0
B14f959a849f7,2021-01-19,1,1,188,2.0889,2021-01-19 02:00:00.000000000,2021-01-19 03:13:43.529411764,73.73,2021-01-19 02:00:00.000000000,2021-01-19 03:13:43.529411764,71.01,184,11
B64b34d34dfc0,2021-01-19,2,2,46,0.1597,2021-01-19 02:00:00.000000000,2021-01-19 02:03:45.490196078,3.76,2021-01-19 02:00:00.000000000,2021-01-19 02:03:45.490196078,3.76,45,3
Ba93975a41a7c,2021-01-19,5,1,42,0.4667,2021-01-19 03:13:43.529411764,2021-01-19 03:30:11.764705881,16.47,2021-01-19 03:13:43.529411764,2021-01-19 03:30:11.764705881,10.79,26,2
Ba17d2b5decb9,2021-01-19,15,1,40,0.3419,2021-01-19 03:30:11.764705882,2021-01-19 03:41:27.492697210,11.26,2021-01-19 03:30:11.764705882,2021-01-19 03:41:27.492697210,2.11,8,0
B8f295ab8df90,2021-01-19,4,1,34,0.3778,2021-01-19 03:41:27.492697210,2021-01-19 03:54:47.492697209,13.33,2021-01-19 03:41:27.492697210,2021-01-19 03:54:47.492697209,3.58,9,0
Bc1efc4e0fbc5,2021-01-19,11,2,28,0.0648,2021-01-19 02:03:45.490196078,2021-01-19 02:04:54.117647058,1.14,2021-01-19 02:03:45.490196078,2021-01-19 02:04:54.117647058,0.17,4,0
Bf1364c20fe4c,2021-01-19,3,2,22,0.1019,2021-01-19 02:04:54.117647058,2021-01-19 02:07:25.098738201,2.52,2021-01-19 02:04:54.117647058,2021-01-19 02:07:25.098738201,0.38,3,0
B115178cbad21,2021-01-19,22,1,16,0.3556,2021-01-19 03:54:47.492697210,2021-01-19 04:10:41.253511880,15.9,2021-01-19 03:54:47.492697210,2021-01-19 04:10:41.253511880,12.9,13,0
B308b6a91c1ec,2021-01-19,7,1,14,0.5185,2021-01-19 04:10:41.253511881,2021-01-19 04:38:44.788936272,28.06,2021-01-19 04:10:41.253511881,2021-01-19 04:38:44.788936272,18.37,8,1
B7ee96c4e0f80,2021-01-19,20,3,4,0.0,2021-01-19 02:00:00.000000000,2021-01-19 02:04:42.352941176,4.71,2021-01-19 02:00:00.000000000,2021-01-19 02:04:42.352941176,4.71,3,0
B5f49535ba546,2021-01-21,1,1,196,2.1778,2021-01-21 02:00:00.000000000,2021-01-21 03:16:51.764705882,76.86,2021-01-21 02:00:00.000000000,2021-01-21 03:16:51.764705882,74.14,193,5
B7180d651c3c0,2021-01-21,5,1,44,0.4889,2021-01-21 03:16:51.764705882,2021-01-21 03:34:07.058823529,17.25,2021-01-21 03:16:51.764705882,2021-01-21 03:34:07.058823529,14.25,34,2
B5aac391cbe04,2021-01-21,4,1,42,0.4667,2021-01-21 03:34:07.058823529,2021-01-21 03:50:35.294117646,16.47,2021-01-21 03:34:07.058823529,2021-01-21 03:50:35.294117646,13.47,31,2
Bbdf49a6e9feb,2021-01-21,23,2,20,0.0926,2021-01-21 02:00:00.000000000,2021-01-21 02:02:49.935165014,2.83,2021-01-21 02:00:00.000000000,2021-01-21 02:02:49.935165014,2.83,17,2
Bfe0c030a7e68,2021-01-21,9,1,18,0.5,2021-01-21 03:50:35.294117647,2021-01-21 04:14:42.433337799,24.12,2021-01-21 03:50:35.294117647,2021-01-21 04:14:42.433337799,16.6,11,0
Bfd6a25180f28,2021-01-21,2,2,16,0.0556,2021-01-21 02:02:49.935165014,2021-01-21 02:04:08.366537563,1.31,2021-01-21 02:02:49.935165014,2021-01-21 02:04:08.366537563,0.2,2,0
B17614068a781,2021-01-21,16,1,16,0.5926,2021-01-21 04:14:42.433337799,2021-01-21 04:48:10.276475053,33.46,2021-01-21 04:14:42.433337799,2021-01-21 04:48:10.276475053,25.92,11,1
B28a6730f5884,2021-01-21,19,1,16,0.3556,2021-01-21 04:48:10.276475054,2021-01-21 05:04:04.037289724,15.9,2021-01-21 04:48:10.276475054,2021-01-21 05:04:04.037289724,2.38,2,0
B19eb43a489cd,2021-01-21,8,2,14,0.0648,2021-01-21 02:04:08.366537563,2021-01-21 02:05:49.020287664,1.68,2021-01-21 02:04:08.366537563,2021-01-21 02:05:49.020287664,0.25,2,0
Be3e2eae01320,2021-01-21,10,1,12,0.4444,2021-01-21 05:04:04.037289725,2021-01-21 05:29:09.919642666,25.1,2021-01-21 05:04:04.037289725,2021-01-21 05:29:09.919642666,19.33,9,1
B2add745f548a,2021-01-21,27,2,12,0.0556,2021-01-21 02:05:49.020287664,2021-01-21 02:07:15.294930607,1.44,2021-01-21 02:05:49.020287664,2021-01-21 02:07:15.294930607,0.22,1,0
Bdbe3b0a34480,2021-01-21,7,1,12,0.4444,2021-01-21 05:29:09.919642666,2021-01-21 05:53:12.950006429,24.05,2021-01-21 05:29:09.919642666,2021-01-21 05:53:12.950006429,12.92,6,0
Ba77114ca6bab,2021-01-21,14,1,10,0.3704,2021-01-21 05:53:12.950006430,2021-01-21 06:14:07.851967214,20.92,2021-01-21 05:53:12.950006430,2021-01-21 06:14:07.851967214,13.55,6,0
B7e6bb5ea7216,2021-01-21,20,3,4,0.0,2021-01-21 02:00:00.000000000,2021-01-21 02:04:42.352941176,4.71,2021-01-21 02:00:00.000000000,2021-01-21 02:04:42.352941176,4.71,4,0
Bd82b2ca7c465,2021-01-22,1,1,168,1.8667,2021-01-22 02:00:00.000000000,2021-01-22 03:05:52.941176470,65.88,2021-01-22 02:00:00.000000000,2021-01-22 03:05:52.941176470,32.5,76,5
B65a9b7610e03,2021-01-22,2,2,60,0.2083,2021-01-22 02:00:00.000000000,2021-01-22 02:04:54.117647058,4.9,2021-01-22 02:00:00.000000000,2021-01-22 02:04:54.117647058,4.9,65,2
Ba0db117db27a,2021-01-22,5,1,56,0.6222,2021-01-22 03:05:52.941176470,2021-01-22 03:27:50.588235293,21.96,2021-01-22 03:05:52.941176470,2021-01-22 03:27:50.588235293,12.62,32,1
Bcff9cafe7abd,2021-01-22,3,2,46,0.213,2021-01-22 02:04:54.117647058,2021-01-22 02:10:09.805383085,5.26,2021-01-22 02:04:54.117647058,2021-01-22 02:10:09.805383085,0.79,6,0
B54e7c94479d0,2021-01-22,4,1,42,0.4667,2021-01-22 03:27:50.588235294,2021-01-22 03:44:18.823529411,16.47,2021-01-22 03:27:50.588235294,2021-01-22 03:44:18.823529411,4.85,12,1
B367392f6a99b,2021-01-22,6,1,40,0.4444,2021-01-22 03:44:18.823529411,2021-01-22 04:01:02.745098038,16.73,2021-01-22 03:44:18.823529411,2021-01-22 04:01:02.745098038,9.22,21,1
B22c26788cfb9,2021-01-22,18,1,18,0.3333,2021-01-22 04:01:02.745098039,2021-01-22 04:14:22.779667433,13.33,2021-01-22 04:01:02.745098039,2021-01-22 04:14:22.779667433,2.0,2,0
Bbe6ecd0d7133,2021-01-22,7,1,16,0.5926,2021-01-22 04:14:22.779667434,2021-01-22 04:46:26.820152452,32.07,2021-01-22 04:14:22.779667434,2021-01-22 04:46:26.820152452,20.26,10,0
Bd1e4f29f3a22,2021-01-22,8,2,16,0.0741,2021-01-22 02:10:09.805383085,2021-01-22 02:12:04.838240343,1.92,2021-01-22 02:10:09.805383085,2021-01-22 02:12:04.838240343,0.29,2,0
Bdcf0cd58cf14,2021-01-22,24,2,14,0.0648,2021-01-22 02:12:04.838240344,2021-01-22 02:13:45.491990445,1.68,2021-01-22 02:12:04.838240344,2021-01-22 02:13:45.491990445,0.25,2,0
B8b8faa4882f8,2021-01-22,21,2,14,0.0648,2021-01-22 02:13:45.491990445,2021-01-22 02:15:26.145740546,1.68,2021-01-22 02:13:45.491990445,2021-01-22 02:15:26.145740546,0.25,2,0
B91ef3506e083,2021-01-22,23,2,12,0.0556,2021-01-22 02:15:26.145740546,2021-01-22 02:17:08.106839554,1.7,2021-01-22 02:15:26.145740546,2021-01-22 02:17:08.106839554,0.25,1,0
Be37c26ab4f94,2021-01-22,26,2,8,0.0556,2021-01-22 02:17:08.106839555,2021-01-22 02:18:42.224486613,1.57,2021-01-22 02:17:08.106839555,2021-01-22 02:18:42.224486613,0.24,1,0
B1adc6b84d96d,2021-01-22,20,3,6,0.0,2021-01-22 02:00:00.000000000,2021-01-22 02:07:03.529411764,7.06,2021-01-22 02:00:00.000000000,2021-01-22 02:07:03.529411764,6.44,5,0
B1d43dad72f31,2021-01-23,1,1,504,5.6,2021-01-23 02:00:00.000000000,2021-01-23 05:17:38.823529411,197.65,2021-01-23 02:00:00.000000000,2021-01-23 05:17:38.823529411,191.82,466,21
B0cc385cc5574,2021-01-23,5,1,126,1.4,2021-01-23 05:17:38.823529411,2021-01-23 06:07:03.529411763,49.41,2021-01-23 05:17:38.823529411,2021-01-23 06:07:03.529411763,39.64,101,6
B9740db7fb6e8,2021-01-23,2,2,124,0.4306,2021-01-23 02:00:00.000000000,2021-01-23 02:10:07.843137254,10.13,2021-01-23 02:00:00.000000000,2021-01-23 02:10:07.843137254,10.13,137,3
B8d8de238b05f,2021-01-23,3,2,110,0.5093,2021-01-23 02:10:07.843137254,2021-01-23 02:22:42.748592970,12.58,2021-01-23 02:10:07.843137254,2021-01-23 02:22:42.748592970,9.58,83,6
B05cc809be8ce,2021-01-23,4,1,106,1.1778,2021-01-23 06:07:03.529411764,2021-01-23 06:48:37.647058822,41.57,2021-01-23 06:07:03.529411764,2021-01-23 06:48:37.647058822,34.92,80,5
B104cae63638e,2021-01-23,17,1,46,0.4259,2021-01-23 06:48:37.647058823,2021-01-23 07:02:39.471927732,14.03,2021-01-23 06:48:37.647058823,2021-01-23 07:02:39.471927732,3.46,10,1
B9576d816bba4,2021-01-23,8,2,38,0.1759,2021-01-23 02:22:42.748592971,2021-01-23 02:27:15.951628959,4.55,2021-01-23 02:22:42.748592971,2021-01-23 02:27:15.951628959,0.68,6,0
B790348c3fe8e,2021-01-23,6,1,34,0.3778,2021-01-23 07:02:39.471927733,2021-01-23 07:16:52.805261066,14.22,2021-01-23 07:02:39.471927733,2021-01-23 07:16:52.805261066,5.26,12,1
B6db317a36b11,2021-01-23,11,2,34,0.0787,2021-01-23 02:27:15.951628960,2021-01-23 02:28:39.284962293,1.39,2021-01-23 02:27:15.951628960,2021-01-23 02:28:39.284962293,0.21,4,0
Bbfb712148ee9,2021-01-23,7,1,34,1.2593,2021-01-23 07:16:52.805261066,2021-01-23 08:25:01.391291730,68.14,2021-01-23 07:16:52.805261066,2021-01-23 08:25:01.391291730,62.61,30,2
B552b73009daf,2021-01-23,9,1,32,0.8889,2021-01-23 08:25:01.391291730,2021-01-23 09:07:54.083238668,42.88,2021-01-23 08:25:01.391291730,2021-01-23 09:07:54.083238668,27.95,21,1
B37d168cb6d67,2021-01-23,13,1,30,1.1111,2021-01-23 09:07:54.083238669,2021-01-23 10:08:01.659148078,60.13,2021-01-23 09:07:54.083238669,2021-01-23 10:08:01.659148078,43.09,21,1
B88ad34ad216f,2021-01-23,10,1,28,1.037,2021-01-23 10:08:01.659148078,2021-01-23 11:06:35.384638274,58.56,2021-01-23 10:08:01.659148078,2021-01-23 11:06:35.384638274,53.96,25,2
Bfe62e6872ca9,2021-01-23,14,1,26,0.963,2021-01-23 11:06:35.384638274,2021-01-23 12:00:58.129736313,54.38,2021-01-23 11:06:35.384638274,2021-01-23 12:00:58.129736313,40.84,19,1
B163059a4598f,2021-01-23,22,1,26,0.5778,2021-01-23 12:00:58.129736314,2021-01-23 12:26:47.991060153,25.83,2021-01-23 12:00:58.129736314,2021-01-23 12:26:47.991060153,13.35,14,1
Bd39bfb9592f8,2021-01-23,16,1,22,0.8148,2021-01-23 12:26:47.991060154,2021-01-23 13:12:48.775373879,46.01,2021-01-23 12:26:47.991060154,2021-01-23 13:12:48.775373879,37.76,18,1
Bd4d5238e5318,2021-01-23,19,1,22,0.4889,2021-01-23 13:12:48.775373879,2021-01-23 13:34:40.196494051,21.86,2021-01-23 13:12:48.775373879,2021-01-23 13:34:40.196494051,13.89,13,1
B157ec4a8eb94,2021-01-23,25,1,20,0.4444,2021-01-23 13:34:40.196494051,2021-01-23 13:54:32.397512389,19.87,2021-01-23 13:34:40.196494051,2021-01-23 13:54:32.397512389,10.6,11,1
B5a1cc739cf49,2021-01-23,26,2,12,0.0833,2021-01-23 02:28:39.284962293,2021-01-23 02:31:00.461432881,2.35,2021-01-23 02:28:39.284962293,2021-01-23 02:31:00.461432881,0.35,1,0
B936b12d57312,2021-01-23,23,2,12,0.0556,2021-01-23 02:31:00.461432882,2021-01-23 02:32:42.422531890,1.7,2021-01-23 02:31:00.461432882,2021-01-23 02:32:42.422531890,0.25,1,0
Bb9d616c6d2e5,2021-01-23,20,3,2,0.0,2021-01-23 02:00:00.000000000,2021-01-23 02:02:21.176470588,2.35,2021-01-23 02:00:00.000000000,2021-01-23 02:02:21.176470588,2.35,2,0
B40a0218f7278,2021-01-25,1,1,172,1.9111,2021-01-25 02:00:00.000000000,2021-01-25 03:07:27.058823529,67.45,2021-01-25 02:00:00.000000000,2021-01-25 03:07:27.058823529,64.29,160,4
Be32f993adc66,2021-01-25,2,2,52,0.1806,2021-01-25 02:00:00.000000000,2021-01-25 02:04:14.901960784,4.25,2021-01-25 02:00:00.000000000,2021-01-25 02:04:14.901960784,4.25,51,4
B99a0cb3db1b3,2021-01-25,5,1,48,0.5333,2021-01-25 03:07:27.058823529,2021-01-25 03:26:16.470588234,18.82,2021-01-25 03:07:27.058823529,2021-01-25 03:26:16.470588234,12.78,30,1
B6995072c86d8,2021-01-25,3,2,42,0.1944,2021-01-25 02:04:14.901960784,2021-01-25 02:09:03.138589330,4.8,2021-01-25 02:04:14.901960784,2021-01-25 02:09:03.138589330,0.72,5,1
B63802cd14e49,2021-01-25,4,1,34,0.3778,2021-01-25 03:26:16.470588235,2021-01-25 03:39:36.470588234,13.33,2021-01-25 03:26:16.470588235,2021-01-25 03:39:36.470588234,10.33,24,2
B4fa5988babe0,2021-01-25,12,2,24,0.0667,2021-01-25 02:09:03.138589330,2021-01-25 02:11:29.021820272,2.43,2021-01-25 02:09:03.138589330,2021-01-25 02:11:29.021820272,0.36,3,0
Be9cc82187fe4,2021-01-25,18,1,20,0.3704,2021-01-25 03:39:36.470588235,2021-01-25 03:54:25.397887562,14.82,2021-01-25 03:39:36.470588235,2021-01-25 03:54:25.397887562,7.97,10,1
B56ad1023dc6f,2021-01-25,24,2,14,0.0648,2021-01-25 02:11:29.021820272,2021-01-25 02:13:09.675570373,1.68,2021-01-25 02:11:29.021820272,2021-01-25 02:13:09.675570373,0.25,2,0
B168d00182222,2021-01-25,27,2,14,0.0648,2021-01-25 02:13:09.675570374,2021-01-25 02:14:50.329320475,1.68,2021-01-25 02:13:09.675570374,2021-01-25 02:14:50.329320475,0.25,2,0
Bf013e5b82ad6,2021-01-25,9,1,12,0.3333,2021-01-25 03:54:25.397887563,2021-01-25 04:10:30.157367664,16.08,2021-01-25 03:54:25.397887563,2021-01-25 04:10:30.157367664,7.39,6,0
B8b6ab1894239,2021-01-25,10,1,12,0.4444,2021-01-25 04:10:30.157367664,2021-01-25 04:35:36.039720605,25.1,2021-01-25 04:10:30.157367664,2021-01-25 04:35:36.039720605,16.25,7,0
B85a0e0effb17,2021-01-25,16,1,10,0.3704,2021-01-25 04:35:36.039720606,2021-01-25 04:56:30.941681390,20.92,2021-01-25 04:35:36.039720606,2021-01-25 04:56:30.941681390,8.77,4,0
Be2fb78af1488,2021-01-25,20,3,6,0.0,2021-01-25 02:00:00.000000000,2021-01-25 02:07:03.529411764,7.06,2021-01-25 02:00:00.000000000,2021-01-25 02:07:03.529411764,7.06,6,0
B7e531817d87e,2021-01-26,1,1,146,1.6222,2021-01-26 02:00:00.000000000,2021-01-26 02:57:15.294117647,57.25,2021-01-26 02:00:00.000000000,2021-01-26 02:57:15.294117647,55.99,139,7
B122c13378cd9,2021-01-26,5,1,68,0.7556,2021-01-26 02:57:15.294117647,2021-01-26 03:23:55.294117646,26.67,2021-01-26 02:57:15.294117647,2021-01-26 03:23:55.294117646,13.06,34,2
B69b4ebe6bc11,2021-01-26,15,1,48,0.4103,2021-01-26 03:23:55.294117647,2021-01-26 03:37:26.167707240,13.51,2021-01-26 03:23:55.294117647,2021-01-26 03:37:26.167707240,10.51,39,2
Bf17c5c8c5cbf,2021-01-26,4,1,46,0.5111,2021-01-26 03:37:26.167707240,2021-01-26 03:55:28.520648416,18.04,2021-01-26 03:37:26.167707240,2021-01-26 03:55:28.520648416,2.71,7,0
Ba1ea6b6e5cc0,2021-01-26,3,2,40,0.1852,2021-01-26 02:00:00.000000000,2021-01-26 02:04:34.511074806,4.58,2021-01-26 02:00:00.000000000,2021-01-26 02:04:34.511074806,4.58,37,2
Bc711df820bef,2021-01-26,2,2,38,0.1319,2021-01-26 02:04:34.511074806,2021-01-26 02:07:40.785584609,3.1,2021-01-26 02:04:34.511074806,2021-01-26 02:07:40.785584609,0.47,6,0
Be20c386f8419,2021-01-26,11,2,32,0.0741,2021-01-26 02:07:40.785584610,2021-01-26 02:08:59.216957159,1.31,2021-01-26 02:07:40.785584610,2021-01-26 02:08:59.216957159,0.2,5,0
Bf131c512e592,2021-01-26,7,1,28,1.037,2021-01-26 03:55:28.520648417,2021-01-26 04:51:35.591497199,56.12,2021-01-26 03:55:28.520648417,2021-01-26 04:51:35.591497199,45.49,24,1
B705f8fc59609,2021-01-26,21,2,18,0.0833,2021-01-26 02:08:59.216957159,2021-01-26 02:11:08.628921574,2.16,2021-01-26 02:08:59.216957159,2021-01-26 02:11:08.628921574,0.32,3,0
B77417f717cc6,2021-01-26,9,1,16,0.4444,2021-01-26 04:51:35.591497199,2021-01-26 05:13:01.937470668,21.44,2021-01-26 04:51:35.591497199,2021-01-26 05:13:01.937470668,16.05,11,1
B17e28d0c2942,2021-01-26,14,1,16,0.5926,2021-01-26 05:13:01.937470668,2021-01-26 05:46:29.780607922,33.46,2021-01-26 05:13:01.937470668,2021-01-26 05:46:29.780607922,19.98,10,0
Bf317b7392aaf,2021-01-26,8,2,14,0.0648,2021-01-26 02:11:08.628921574,2021-01-26 02:12:49.282671675,1.68,2021-01-26 02:11:08.628921574,2021-01-26 02:12:49.282671675,0.25,2,0
